Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079712.PPB
Processed: 07/18/2014 12:27:38
Using Version: 1.11
Device: PARS
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1397776703.134	22.963	y	mvs 1
1397776704.717	23.043	n	04/17/14	16:12:41	3979
1397776705.861	23.118	n	04/17/14	16:12:43	3961
1397776706.991	23.193	n	04/17/14	16:12:44	3999
1397776708.128	23.197	n	04/17/14	16:12:45	4029
1397776709.301	23.189	y	04/17/14	16:12:46	4028
1397776710.407	23.175	y	04/17/14	16:12:47	4010
1397776711.542	23.145	n	04/17/14	16:12:48	3999
1397776712.678	23.076	n	04/17/14	16:12:49	4019
1397776713.825	22.961	y	04/17/14	16:12:50	4082
1397776714.962	22.795	n	04/17/14	16:12:52	4155
1397776716.100	22.631	n	04/17/14	16:12:53	4194
1397776717.238	22.493	y	04/17/14	16:12:54	4213
1397776718.375	22.365	y	04/17/14	16:12:55	4234
1397776719.511	22.196	n	04/17/14	16:12:56	4242
1397776720.650	21.947	y	04/17/14	16:12:57	4256
1397776721.787	21.582	n	04/17/14	16:12:58	4339
1397776722.925	21.191	y	04/17/14	16:13:00	4506
1397776724.062	20.800	y	04/17/14	16:13:01	4671
1397776725.198	20.507	n	04/17/14	16:13:02	4740
1397776726.498	20.324	y	04/17/14	16:13:03	4727
1397776727.473	20.206	n	04/17/14	16:13:04	4709
1397776728.610	20.064	y	04/17/14	16:13:05	4723
1397776729.749	19.878	n	04/17/14	16:13:06	4752
1397776730.884	19.612	y	04/17/14	16:13:08	4802
1397776732.020	19.282	y	04/17/14	16:13:09	4897
1397776733.158	18.891	n	04/17/14	16:13:10	5032
1397776734.295	18.545	n	04/17/14	16:13:11	5155
1397776735.434	18.267	y	04/17/14	16:13:12	5211
1397776736.571	18.069	n	04/17/14	16:13:13	5214
1397776737.707	17.927	n	04/17/14	16:13:14	5224
1397776738.844	17.801	y	04/17/14	16:13:15	5252
1397776739.981	17.672	y	04/17/14	16:13:17	5264
1397776741.118	17.518	n	04/17/14	16:13:18	5262
1397776742.257	17.316	y	04/17/14	16:13:19	5296
1397776743.393	17.076	y	04/17/14	16:13:20	5375
1397776744.531	16.787	n	04/17/14	16:13:21	5454
1397776745.668	16.509	n	04/17/14	16:13:22	5532
1397776746.807	16.244	y	04/17/14	16:13:23	5600
1397776747.947	16.010	y	04/17/14	16:13:25	5639
