Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079572.PPB
Processed: 07/18/2014 12:27:37
Using Version: 1.11
Device: PARS
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1397775491.125	23.117	y	mvs 1
1397775492.709	23.098	n	04/17/14	15:52:29	4232
1397775493.845	23.060	n	04/17/14	15:52:31	4229
1397775494.982	23.018	n	04/17/14	15:52:32	4241
1397775496.122	22.957	n	04/17/14	15:52:33	4275
1397775497.371	22.912	y	04/17/14	15:52:34	4330
1397775498.394	22.920	y	04/17/14	15:52:35	4371
1397775499.533	23.037	n	04/17/14	15:52:36	4343
1397775500.669	23.209	n	04/17/14	15:52:37	4248
1397775501.805	23.345	y	04/17/14	15:52:38	4170
1397775502.946	23.355	n	04/17/14	15:52:40	4170
1397775504.085	23.217	n	04/17/14	15:52:41	4224
1397775505.219	22.931	y	04/17/14	15:52:42	4299
1397775506.356	22.599	y	04/17/14	15:52:43	4402
1397775507.493	22.269	n	04/17/14	15:52:44	4534
1397775508.632	22.028	y	04/17/14	15:52:45	4648
1397775509.767	21.931	n	04/17/14	15:52:46	4686
1397775510.905	21.955	y	04/17/14	15:52:48	4645
1397775512.042	22.008	y	04/17/14	15:52:49	4554
1397775513.180	21.980	n	04/17/14	15:52:50	4475
1397775514.348	21.835	y	04/17/14	15:52:51	4502
1397775515.455	21.573	y	04/17/14	15:52:52	4659
1397775516.592	21.229	y	04/17/14	15:52:53	4851
1397775517.730	20.961	n	04/17/14	15:52:54	4942
1397775518.876	20.771	y	04/17/14	15:52:56	4903
1397775520.014	20.629	y	04/17/14	15:52:57	4865
1397775521.153	20.496	n	04/17/14	15:52:58	4924
1397775522.289	20.318	n	04/17/14	15:52:59	5026
1397775523.426	20.143	y	04/17/14	15:53:00	5075
1397775524.563	19.973	n	04/17/14	15:53:01	5094
1397775525.701	19.836	n	04/17/14	15:53:02	5135
1397775526.836	19.720	y	04/17/14	15:53:04	5160
1397775527.974	19.620	y	04/17/14	15:53:05	5131
1397775529.111	19.515	n	04/17/14	15:53:06	5116
1397775530.250	19.386	y	04/17/14	15:53:07	5185
1397775531.386	19.243	y	04/17/14	15:53:08	5276
1397775532.523	19.093	n	04/17/14	15:53:09	5281
1397775533.661	18.925	n	04/17/14	15:53:10	5218
1397775534.796	18.734	y	04/17/14	15:53:11	5225
1397775535.937	18.504	y	04/17/14	15:53:13	5361
1397775537.071	18.281	n	04/17/14	15:53:14	5509
1397775538.211	18.128	y	04/17/14	15:53:15	5552
1397775539.347	18.115	n	04/17/14	15:53:16	5499
1397775540.483	18.173	y	04/17/14	15:53:17	5418
1397775541.622	18.241	y	04/17/14	15:53:18	5361
1397775542.758	18.251	n	04/17/14	15:53:19	5329
1397775543.897	18.141	y	04/17/14	15:53:21	5317
1397775545.034	17.895	y	04/17/14	15:53:22	5379
1397775546.172	17.559	n	04/17/14	15:53:23	5559
1397775547.309	17.208	n	04/17/14	15:53:24	5761
1397775548.499	16.982	y	04/17/14	15:53:25	5803
1397775549.583	16.881	n	04/17/14	15:53:26	5721
1397775550.720	16.886	n	04/17/14	15:53:27	5664
1397775551.857	16.901	y	04/17/14	15:53:29	5704
1397775552.996	16.886	y	04/17/14	15:53:30	5706
1397775554.133	16.797	n	04/17/14	15:53:31	5660
1397775555.270	16.629	n	04/17/14	15:53:32	5689
1397775556.416	16.380	y	04/17/14	15:53:33	5827
1397775557.554	16.127	y	04/17/14	15:53:34	5963
1397775558.693	15.924	y	04/17/14	15:53:35	6014
1397775559.828	15.807	y	04/17/14	15:53:37	6003
1397775561.056	15.749	y	04/17/14	15:53:38	5952
1397775562.102	15.719	n	04/17/14	15:53:39	5902
1397775563.240	15.633	y	04/17/14	15:53:40	5927
1397775564.378	15.491	n	04/17/14	15:53:41	6012
1397775565.515	15.287	y	04/17/14	15:53:42	6081
1397775566.688	15.071	y	04/17/14	15:53:43	6124
1397775567.790	14.887	n	04/17/14	15:53:44	6199
1397775568.927	14.751	n	04/17/14	15:53:46	6284
1397775570.065	14.656	y	04/17/14	15:53:47	6268
