Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11242499.PPB
Processed: 07/18/2014 12:27:58
Using Version: 1.11
Device: PARS
Start Date: 05/04/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1399183182.284	23.549	y	mvs 1
1399183183.872	23.668	n	05/03/14	22:53:29	53
1399183185.478	23.670	n	05/03/14	22:53:30	53
1399183186.139	23.388	n	05/03/14	22:53:31	53
1399183187.273	23.190	n	05/03/14	22:53:32	53
1399183188.411	23.050	n	05/03/14	22:53:34	53
1399183189.545	22.894	y	05/03/14	22:53:35	53
1399183190.679	22.689	n	05/03/14	22:53:36	53
1399183191.831	22.472	n	05/03/14	22:53:37	53
1399183192.950	22.343	y	05/03/14	22:53:38	53
1399183194.083	22.399	y	05/03/14	22:53:39	53
1399183195.219	22.610	n	05/03/14	22:53:40	53
1399183196.353	22.747	y	05/03/14	22:53:42	53
1399183197.587	22.679	y	05/03/14	22:53:43	53
1399183198.623	22.389	n	05/03/14	22:53:44	53
1399183199.759	21.872	y	05/03/14	22:53:45	53
1399183200.895	21.228	n	05/03/14	22:53:46	53
1399183202.029	20.506	y	05/03/14	22:53:47	53
1399183203.164	19.900	y	05/03/14	22:53:48	53
1399183204.298	19.475	n	05/03/14	22:53:50	53
1399183205.435	19.284	y	05/03/14	22:53:51	53
1399183206.568	19.326	y	05/03/14	22:53:52	53
1399183207.704	19.462	y	05/03/14	22:53:53	53
1399183208.837	19.553	n	05/03/14	22:53:54	53
1399183209.974	19.544	n	05/03/14	22:53:55	53
1399183211.108	19.383	y	05/03/14	22:53:56	53
1399183212.242	19.061	n	05/03/14	22:53:57	53
1399183213.377	18.598	n	05/03/14	22:53:59	53
1399183214.576	18.006	y	05/03/14	22:54:00	53
1399183215.656	17.337	n	05/03/14	22:54:01	53
1399183216.790	16.660	n	05/03/14	22:54:02	53
1399183217.925	16.200	y	05/03/14	22:54:03	53
1399183219.061	16.184	y	05/03/14	22:54:04	53
1399183220.196	16.526	n	05/03/14	22:54:05	53
1399183221.329	16.921	y	05/03/14	22:54:07	53
1399183222.465	17.170	y	05/03/14	22:54:08	53
1399183223.599	17.109	y	05/03/14	22:54:09	53
1399183224.734	16.666	n	05/03/14	22:54:10	53
1399183225.868	15.967	y	05/03/14	22:54:11	53
1399183227.005	15.222	n	05/03/14	22:54:12	53
1399183228.138	14.643	y	05/03/14	22:54:13	53
1399183229.274	14.276	y	05/03/14	22:54:14	53
1399183230.409	14.102	n	05/03/14	22:54:16	53
1399183231.575	14.074	y	05/03/14	22:54:17	53
1399183232.680	14.046	y	05/03/14	22:54:18	54
1399183233.814	14.023	n	05/03/14	22:54:19	53
1399183234.950	13.980	n	05/03/14	22:54:20	53
1399183236.084	13.916	y	05/03/14	22:54:21	53
1399183237.218	13.768	n	05/03/14	22:54:22	53
1399183238.354	13.463	n	05/03/14	22:54:24	53
1399183239.489	13.009	n	05/03/14	22:54:25	53
1399183240.625	12.520	y	05/03/14	22:54:26	53
1399183241.758	12.072	n	05/03/14	22:54:27	54
1399183242.893	11.752	y	05/03/14	22:54:28	53
1399183244.029	11.545	y	05/03/14	22:54:29	54
1399183245.164	11.484	y	05/03/14	22:54:30	54
1399183246.299	11.514	n	05/03/14	22:54:32	53
1399183247.436	11.559	y	05/03/14	22:54:33	54
1399183248.578	11.542	y	05/03/14	22:54:34	54
1399183249.703	11.407	n	05/03/14	22:54:35	54
1399183250.839	11.131	y	05/03/14	22:54:36	54
1399183251.973	10.792	y	05/03/14	22:54:37	54
1399183253.116	10.439	y	05/03/14	22:54:38	54
1399183254.253	10.118	n	05/03/14	22:54:39	54
1399183255.387	9.844	y	05/03/14	22:54:41	54
1399183256.521	9.628	n	05/03/14	22:54:42	54
1399183257.657	9.443	y	05/03/14	22:54:43	54
