Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11239999.PPB
Processed: 07/18/2014 12:27:58
Using Version: 1.11
Device: PARS
Start Date: 05/03/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1399161582.292	23.686	y	mvs 1
1399161583.875	23.747	n	05/03/14	16:53:30	5374
1399161585.335	23.851	n	05/03/14	16:53:31	5226
1399161586.151	24.404	n	05/03/14	16:53:32	5064
1399161587.288	24.708	n	05/03/14	16:53:33	4985
1399161588.426	24.809	n	05/03/14	16:53:34	4975
1399161589.563	24.693	y	05/03/14	16:53:35	4999
1399161590.702	24.414	n	05/03/14	16:53:36	5077
1399161591.836	24.053	n	05/03/14	16:53:38	5230
1399161592.973	23.681	y	05/03/14	16:53:39	5413
1399161594.111	23.486	n	05/03/14	16:53:40	5483
1399161595.255	23.507	n	05/03/14	16:53:41	5427
1399161596.392	23.617	y	05/03/14	16:53:42	5344
1399161597.531	23.689	y	05/03/14	16:53:43	5285
1399161598.668	23.603	n	05/03/14	16:53:44	5284
1399161599.805	23.337	y	05/03/14	16:53:46	5344
1399161600.941	22.896	n	05/03/14	16:53:47	5470
1399161602.079	22.339	y	05/03/14	16:53:48	5649
1399161603.217	21.748	y	05/03/14	16:53:49	5835
1399161604.353	21.230	n	05/03/14	16:53:50	6007
1399161605.489	20.915	y	05/03/14	16:53:51	6112
1399161606.628	20.788	y	05/03/14	16:53:52	6121
1399161607.764	20.762	y	05/03/14	16:53:53	6058
1399161608.902	20.715	n	05/03/14	16:53:55	6024
1399161610.155	20.579	y	05/03/14	16:53:56	6078
1399161611.177	20.352	y	05/03/14	16:53:57	6175
1399161612.313	20.052	n	05/03/14	16:53:58	6256
1399161613.451	19.728	n	05/03/14	16:53:59	6338
1399161614.586	19.396	y	05/03/14	16:54:00	6428
1399161615.726	19.042	n	05/03/14	16:54:01	6519
1399161616.860	18.737	n	05/03/14	16:54:03	6568
1399161617.997	18.420	y	05/03/14	16:54:04	6620
1399161619.135	18.141	y	05/03/14	16:54:05	6719
1399161620.270	17.903	n	05/03/14	16:54:06	6818
1399161621.407	17.743	y	05/03/14	16:54:07	6844
1399161622.544	17.619	n	05/03/14	16:54:08	6793
1399161623.680	17.511	y	05/03/14	16:54:09	6816
1399161624.818	17.305	n	05/03/14	16:54:11	6940
1399161625.956	17.022	y	05/03/14	16:54:12	7019
1399161627.093	16.685	y	05/03/14	16:54:13	7043
1399161628.229	16.268	n	05/03/14	16:54:14	7120
1399161629.367	15.863	y	05/03/14	16:54:15	7307
1399161630.504	15.469	n	05/03/14	16:54:16	7488
1399161631.641	15.184	y	05/03/14	16:54:17	7540
1399161632.787	14.998	y	05/03/14	16:54:18	7511
1399161633.925	14.912	n	05/03/14	16:54:20	7505
1399161635.062	14.857	n	05/03/14	16:54:21	7542
1399161636.199	14.780	y	05/03/14	16:54:22	7577
1399161637.334	14.644	n	05/03/14	16:54:23	7615
1399161638.472	14.440	n	05/03/14	16:54:24	7663
1399161639.610	14.192	n	05/03/14	16:54:25	7686
1399161640.747	13.913	y	05/03/14	16:54:26	7718
1399161641.883	13.577	n	05/03/14	16:54:28	7849
1399161643.020	13.195	y	05/03/14	16:54:29	8037
1399161644.157	12.830	y	05/03/14	16:54:30	8153
1399161645.294	12.562	n	05/03/14	16:54:31	8165
1399161646.431	12.388	n	05/03/14	16:54:32	8145
1399161647.571	12.263	y	05/03/14	16:54:33	8175
1399161648.707	12.135	y	05/03/14	16:54:34	8258
1399161649.842	11.961	n	05/03/14	16:54:36	8312
1399161650.979	11.752	y	05/03/14	16:54:37	8336
1399161652.118	11.528	y	05/03/14	16:54:38	8413
1399161653.254	11.271	y	05/03/14	16:54:39	8510
1399161654.393	11.047	y	05/03/14	16:54:40	8539
1399161655.528	10.813	n	05/03/14	16:54:41	8551
1399161656.665	10.551	n	05/03/14	16:54:42	8650
1399161657.804	10.254	y	05/03/14	16:54:44	8802
1399161658.941	9.958	y	05/03/14	16:54:45	8888
1399161660.077	9.713	n	05/03/14	16:54:46	8908
1399161661.215	9.542	y	05/03/14	16:54:47	8903
1399161662.351	9.400	y	05/03/14	16:54:48	8959
1399161663.488	9.249	n	05/03/14	16:54:49	9060
1399161664.626	9.068	n	05/03/14	16:54:50	9104
1399161665.763	8.879	y	05/03/14	16:54:51	9070
1399161666.899	8.626	n	05/03/14	16:54:53	9132
1399161668.038	8.272	n	05/03/14	16:54:54	9305
1399161669.173	7.856	y	05/03/14	16:54:55	9501
1399161670.321	7.492	y	05/03/14	16:54:56	9629
1399161671.457	7.271	n	05/03/14	16:54:57	9678
1399161672.594	7.266	y	05/03/14	16:54:58	9597
1399161673.732	7.371	y	05/03/14	16:54:59	9471
1399161674.870	7.430	n	05/03/14	16:55:01	9478
1399161676.005	7.307	n	05/03/14	16:55:02	9601
1399161677.143	7.009	y	05/03/14	16:55:03	9719
1399161678.280	6.640	y	05/03/14	16:55:04	9778
1399161679.416	6.252	n	05/03/14	16:55:05	9871
1399161680.552	5.888	y	05/03/14	16:55:06	10044
1399161681.693	5.501	y	05/03/14	16:55:07	10238
1399161682.828	5.239	y	05/03/14	16:55:09	10264
1399161683.965	5.122	y	05/03/14	16:55:10	10211
1399161685.104	5.071	n	05/03/14	16:55:11	10231
1399161686.383	5.012	y	05/03/14	16:55:12	10343
1399161687.380	4.886	y	05/03/14	16:55:13	10440
1399161688.518	4.745	n	05/03/14	16:55:14	10428
1399161689.656	4.620	n	05/03/14	16:55:15	1037
1399161690.792	4.380	y	05/03/14	16:55:16	10428
1399161691.930	4.006	y	05/03/14	16:55:18	10581
1399161693.068	3.533	n	05/03/14	16:55:19	10812
1399161694.206	3.055	n	05/03/14	16:55:20	10893
1399161695.345	2.845	y	05/03/14	16:55:21	10938
1399161696.484	2.602	n	05/03/14	16:55:22	11034
1399161697.622	2.419	y	05/03/14	16:55:23	11182
1399161698.760	2.312	y	05/03/14	16:55:24	11163
1399161699.896	2.437	y	05/03/14	16:55:26	10993
1399161701.035	2.350	n	05/03/14	16:55:27	10993
1399161702.171	2.018	y	05/03/14	16:55:28	11298
1399161703.340	1.897	y	05/03/14	16:55:29	11258
1399161704.449	1.872	n	05/03/14	16:55:30	11176
1399161705.586	1.793	y	05/03/14	16:55:31	11253
1399161706.724	1.665	n	05/03/14	16:55:32	11381
1399161707.870	1.164	y	05/03/14	16:55:34	11590
1399161709.010	0.965	n	05/03/14	16:55:35	11612
1399161710.147	0.803	y	05/03/14	16:55:36	11649
1399161711.284	0.549	n	05/03/14	16:55:37	11824
1399161713.647	0.548	y	05/03/14	16:55:38	11722
1399161714.472	0.548	n	mvs 0
1399161714.475	0.548	n	Ser PARS-365
1399161714.479	0.548	n	Ver PARS 4.04
1399161714.482	0.548	n	Ave 355
1399161714.488	0.548	n	Pkt 0
1399161714.491	0.548	n	Set 0
1399161714.497	0.548	n	Rec 1
1399161714.501	0.548	n	Asv 4
1399161714.505	0.548	n	Int 00:00:05
1399161714.513	0.548	n	Dat 05/03/14
1399161714.521	0.548	n	Clk 16:55:40
1399161714.532	0.548	n	Mem 1370
