Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079419.PPB
Processed: 07/18/2014 12:27:35
Using Version: 1.11
Device: PARS
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1397774250.423	19.712	y	mvs 1
1397774252.005	19.616	n	04/17/14	15:31:49	5322
1397774253.142	19.441	n	04/17/14	15:31:50	5355
1397774254.280	19.301	n	04/17/14	15:31:51	5404
1397774255.418	19.235	n	04/17/14	15:31:52	5441
1397774256.576	19.267	y	04/17/14	15:31:53	5433
1397774257.692	19.361	n	04/17/14	15:31:54	5386
1397774258.829	19.462	n	04/17/14	15:31:56	5302
1397774259.967	19.489	n	04/17/14	15:31:57	5209
1397774261.108	19.397	y	04/17/14	15:31:8	5211
1397774262.242	19.170	n	04/17/14	15:31:59	5352
1397774263.380	18.855	n	04/17/14	15:32:00	5523
1397774264.516	18.535	y	04/17/14	15:32:01	5624
1397774265.653	18.319	y	04/17/14	15:32:02	5671
1397774266.791	18.256	n	04/17/14	15:32:03	5691
1397774267.927	18.303	y	04/17/14	15:32:05	5648
1397774269.065	18.375	n	04/17/14	15:32:06	5548
1397774270.202	18.395	y	04/17/14	15:32:07	5451
1397774271.340	18.287	y	04/17/14	15:32:08	5428
1397774272.476	18.041	n	04/17/14	15:32:09	5552
1397774273.613	17.670	y	04/17/14	15:32:10	5776
1397774274.751	17.368	n	04/17/14	15:32:11	5928
1397774275.887	17.182	y	04/17/14	15:32:13	5916
1397774277.026	17.144	n	04/17/14	15:32:14	5815
1397774278.162	17.179	y	04/17/14	15:32:15	5738
1397774279.299	17.194	y	04/17/14	15:32:16	5677
1397774280.437	17.131	n	04/17/14	15:32:17	5649
1397774281.575	16.949	n	04/17/14	15:32:18	5742
1397774282.712	16.684	y	04/17/14	15:32:19	5911
1397774283.851	16.430	y	04/17/14	15:32:21	6011
1397774284.987	16.251	n	04/17/14	15:32:22	6007
1397774286.124	16.156	y	04/17/14	15:32:23	5956
1397774287.271	16.107	y	04/17/14	15:32:24	5929
1397774288.408	16.066	n	04/17/14	15:32:25	5930
1397774289.546	15.984	y	04/17/14	15:32:26	5951
1397774290.731	15.860	y	04/17/14	15:32:27	5973
1397774291.822	15.681	n	04/17/14	15:32:29	5994
1397774292.957	15.462	n	04/17/14	15:32:30	6060
1397774294.094	15.267	y	04/17/14	15:32:31	6163
1397774295.235	15.148	y	04/17/14	15:32:32	6234
1397774296.371	15.130	n	04/17/14	15:32:33	6210
1397774297.506	15.181	y	04/17/14	15:32:34	6121
1397774298.645	15.218	n	04/17/14	15:32:35	6032
1397774299.781	15.182	y	04/17/14	15:32:36	5976
1397774300.921	15.045	y	04/17/14	15:32:38	6014
1397774302.058	14.773	n	04/17/14	15:32:39	6204
1397774303.194	14.445	n	04/17/14	15:32:40	6440
1397774304.331	14.171	y	04/17/14	15:32:41	6550
1397774305.471	14.098	n	04/17/14	15:32:42	6436
1397774306.606	14.104	n	04/17/14	15:32:43	6315
1397774307.744	14.146	y	04/17/14	15:32:44	6320
1397774308.881	14.147	n	04/17/14	15:32:46	6333
1397774310.018	14.057	n	04/17/14	15:32:47	6309
1397774311.156	13.893	y	04/17/14	15:32:48	6360
1397774312.293	13.636	y	04/17/14	15:32:49	6531
1397774313.430	13.347	n	04/17/14	15:32:50	6667
1397774314.568	13.121	y	04/17/14	15:32:51	6686
1397774315.706	12.987	y	04/17/14	15:32:52	6668
1397774316.842	12.942	y	04/17/14	15:32:54	6691
1397774317.983	12.946	n	04/17/14	15:32:55	6672
1397774319.118	12.970	y	04/17/14	15:32:56	6602
1397774320.255	12.960	n	04/17/14	15:32:57	6602
1397774321.394	12.885	y	04/17/14	15:32:58	6683
1397774322.531	12.768	y	04/17/14	15:32:59	6743
1397774323.668	12.613	n	04/17/14	15:33:00	6751
1397774324.814	12.460	y	04/17/14	15:33:02	6806
1397774325.995	12.317	y	04/17/14	15:33:03	6882
1397774327.088	12.222	n	04/17/14	15:33:04	6901
1397774328.224	12.154	n	04/17/14	15:33:05	6868
1397774329.361	12.094	y	04/17/14	15:33:06	6872
1397774330.499	12.020	y	04/17/14	15:33:07	6944
1397774331.636	11.948	n	04/17/14	15:33:08	6976
1397774332.773	11.860	n	04/17/14	15:33:09	6958
1397774333.911	11.799	y	04/17/14	15:33:11	7015
1397774335.047	11.716	n	04/17/14	15:33:12	7104
1397774336.185	11.699	n	04/17/14	15:33:13	7050
1397774337.422	11.650	y	04/17/14	15:33:14	6966
1397774338.459	11.573	n	04/17/14	15:33:15	7054
1397774339.598	11.431	n	04/17/14	15:33:16	7165
1397774340.734	11.255	y	04/17/14	15:33:17	7204
1397774341.872	11.076	y	04/17/14	15:33:19	7301
1397774343.010	10.907	n	04/17/14	15:33:20	7436
1397774344.147	10.836	y	04/17/14	15:33:21	7421
1397774345.284	10.837	n	04/17/14	15:33:22	7266
1397774346.422	10.845	y	04/17/14	15:33:23	7225
1397774347.559	10.806	n	04/17/14	15:33:24	7349
1397774348.697	10.668	y	04/17/14	15:33:25	7456
1397774349.833	10.460	n	04/17/14	15:33:27	7511
1397774350.971	10.260	y	04/17/14	15:33:28	7599
1397774352.109	10.072	y	04/17/14	15:33:29	7688
1397774353.246	9.960	n	04/17/14	15:33:30	7675
1397774354.426	9.909	y	04/17/14	15:33:31	7641
1397774355.520	9.850	y	04/17/14	15:33:32	7687
1397774356.658	9.776	n	04/17/14	15:33:33	7771
1397774357.796	9.665	n	04/17/14	15:33:35	7818
1397774358.932	9.539	y	04/17/14	15:33:36	7840
1397774360.070	9.407	y	04/17/14	15:33:37	7911
1397774361.209	9.269	n	04/17/14	15:33:38	8027
1397774362.355	9.161	n	04/17/14	15:33:39	8089
1397774363.493	9.107	y	04/17/14	15:33:40	8025
1397774364.629	9.076	n	04/17/14	15:33:41	7943
1397774365.766	9.033	n	04/17/14	15:33:42	8027
1397774366.932	8.917	y	04/17/14	15:33:44	8197
1397774368.041	8.717	y	04/17/14	15:33:45	8274
1397774369.181	8.548	n	04/17/14	15:33:46	8253
1397774370.315	8.382	y	04/17/14	15:33:47	8326
1397774371.455	8.250	y	04/17/14	15:33:48	8433
1397774372.591	8.172	n	04/17/14	15:33:49	8470
1397774373.729	8.136	y	04/17/14	15:33:50	8441
1397774374.890	8.122	y	04/17/14	15:33:52	8395
1397774376.003	8.114	y	04/17/14	15:33:53	8332
1397774377.141	8.068	y	04/17/14	15:33:54	8405
1397774378.277	7.881	n	04/17/14	15:33:55	8591
1397774379.414	7.652	n	04/17/14	15:33:56	8674
1397774380.554	7.445	y	04/17/14	15:33:57	8672
1397774381.689	7.276	y	04/17/14	15:33:58	8723
1397774382.827	7.178	n	04/17/14	15:34:00	8736
1397774383.964	7.125	y	04/17/14	15:34:01	8738
1397774385.101	7.049	y	04/17/14	15:34:02	8840
1397774386.238	6.961	n	04/17/14	15:34:03	8900
1397774387.376	6.889	n	04/17/14	15:34:04	8845
1397774388.511	6.807	y	04/17/14	15:34:05	8885
1397774389.649	6.708	n	04/17/14	15:34:06	8991
1397774390.788	6.618	y	04/17/14	15:34:07	8996
1397774391.924	6.525	y	04/17/14	15:34:09	8981
1397774393.061	6.404	y	04/17/14	15:34:10	9081
1397774394.200	6.261	n	04/17/14	15:34:11	9177
1397774395.335	6.157	n	04/17/14	15:34:12	9158
1397774396.473	6.065	y	04/17/14	15:34:13	9169
1397774397.611	5.987	y	04/17/14	15:34:14	9263
1397774398.748	5.930	n	04/17/14	15:34:15	9300
1397774399.895	5.904	y	04/17/14	15:34:17	9245
1397774401.031	5.918	y	04/17/14	15:34:18	9197
1397774402.171	5.918	n	04/17/14	15:34:19	9217
1397774403.306	5.856	y	04/17/14	15:34:20	9287
