Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11289999.PPB
Processed: 07/18/2014 12:28:06
Using Version: 1.11
Device: PARS
Start Date: 05/08/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1399593582.157	21.778	y	mvs 1
1399593583.743	21.770	n	05/08/14	16:53:20	4962
1399593585.375	21.766	n	05/08/14	16:53:21	4962
1399593586.017	21.769	n	05/08/14	16:53:22	4948
1399593587.155	21.779	n	05/08/14	16:53:23	4938
1399593588.289	21.786	n	05/08/14	16:53:24	4936
1399593589.427	21.788	y	05/08/14	16:53:25	4938
1399593590.564	21.773	n	05/08/14	16:53:27	4944
1399593591.703	21.758	n	05/08/14	16:53:28	4951
1399593592.838	21.706	y	05/08/14	16:53:29	4960
1399593594.020	21.626	y	05/08/14	16:53:30	4967
1399593595.112	21.434	n	05/08/14	16:53:31	4980
1399593596.251	21.202	y	05/08/14	16:53:32	5013
1399593597.458	20.946	y	05/08/14	16:53:33	5068
1399593598.523	20.634	n	05/08/14	16:53:35	5131
1399593599.662	20.323	y	05/08/14	16:53:36	5182
1399593600.798	20.026	n	05/08/14	16:53:37	5221
1399593601.937	19.724	y	05/08/14	16:53:38	5267
1399593603.072	19.392	y	05/08/14	16:53:39	5331
1399593604.209	19.036	n	05/08/14	16:53:40	5409
1399593605.346	18.645	y	05/08/14	16:53:41	5473
1399593606.485	18.271	y	05/08/14	16:53:43	5541
1399593607.621	17.895	y	05/08/14	16:53:44	5615
1399593608.759	17.520	n	05/08/14	16:53:45	5700
1399593609.894	17.176	n	05/08/14	16:53:46	5785
1399593611.031	16.859	y	05/08/14	16:53:47	5852
1399593612.171	16.604	n	05/08/14	16:53:48	5894
1399593613.307	16.369	n	05/08/14	16:53:49	5902
1399593614.445	16.124	y	05/08/14	16:53:50	5900
1399593615.581	15.788	n	05/08/14	16:53:52	5959
1399593616.718	15.348	n	05/08/14	16:53:53	6108
1399593617.863	14.916	y	05/08/14	16:53:54	6271
1399593619.000	14.569	y	05/08/14	16:53:55	6348
1399593620.136	14.305	n	05/08/14	16:53:56	6346
1399593621.275	14.098	y	05/08/14	16:53:57	6338
1399593622.410	13.865	n	05/08/14	16:53:58	6377
1399593623.549	13.591	y	05/08/14	16:54:00	6453
1399593624.684	13.263	n	05/08/14	16:54:01	6542
1399593625.821	12.911	y	05/08/14	16:54:02	6635
1399593626.958	12.580	n	05/08/14	16:54:03	6713
1399593628.096	12.281	y	05/08/14	16:54:04	6758
1399593629.231	12.053	y	05/08/14	16:54:05	6789
1399593630.368	11.840	n	05/08/14	16:54:06	6820
1399593631.505	11.623	y	05/08/14	16:54:08	6859
1399593632.643	11.391	y	05/08/14	16:54:09	6904
1399593633.778	11.132	n	05/08/14	16:54:10	6953
1399593634.917	10.829	n	05/08/14	16:54:11	7027
1399593636.105	10.511	y	05/08/14	16:54:12	7124
1399593637.192	10.203	n	05/08/14	16:54:13	7216
1399593638.328	9.944	n	05/08/14	16:54:14	7245
1399593639.493	9.749	y	05/08/14	16:54:16	7259
1399593640.601	9.554	y	05/08/14	16:54:17	7296
1399593641.740	9.369	n	05/08/14	16:54:18	7352
1399593642.876	9.186	y	05/08/14	16:54:19	7399
1399593644.115	8.958	y	05/08/14	16:54:20	7402
1399593645.151	8.729	n	05/08/14	16:54:21	7464
1399593646.287	8.418	n	05/08/14	16:54:22	7590
1399593647.426	8.110	y	05/08/14	16:54:23	7681
1399593648.561	7.857	y	05/08/14	16:54:25	7733
1399593649.698	7.691	n	05/08/14	16:54:26	7731
1399593650.835	7.560	y	05/08/14	16:54:27	7714
1399593651.974	7.429	y	05/08/14	16:54:28	7767
1399593653.111	7.250	y	05/08/14	16:54:29	7833
1399593654.251	6.989	y	05/08/14	16:54:30	7976
1399593655.394	6.726	n	05/08/14	16:54:31	8062
1399593656.531	6.593	n	05/08/14	16:54:33	8014
1399593657.667	6.626	y	05/08/14	16:54:34	7909
1399593658.804	6.615	y	05/08/14	16:54:35	7885
1399593659.942	6.502	n	05/08/14	16:54:36	8036
1399593661.123	6.268	y	05/08/14	16:54:37	8121
1399593662.215	6.000	y	05/08/14	16:54:38	8174
1399593663.352	5.748	n	05/08/14	16:54:39	8229
1399593664.492	5.570	n	05/08/14	16:54:41	8260
1399593665.626	5.471	y	05/08/14	16:54:42	8305
1399593666.763	5.448	y	05/08/14	16:54:43	8278
1399593667.901	5.477	n	05/08/14	16:54:44	8214
1399593669.038	5.448	y	05/08/14	16:54:45	8246
1399593670.175	5.205	y	05/08/14	16:54:46	8374
1399593671.313	4.878	n	05/08/14	16:54:47	8501
1399593672.451	4.598	y	05/08/14	16:54:48	8552
1399593673.629	4.461	y	05/08/14	16:54:50	8510
1399593674.724	4.423	n	05/08/14	16:54:51	8535
1399593675.862	4.376	n	05/08/14	16:54:52	8571
1399593676.999	4.287	y	05/08/14	16:54:53	8600
1399593678.135	4.152	y	05/08/14	16:54:54	8636
1399593679.272	3.922	n	05/08/14	16:54:55	8720
1399593680.408	3.650	y	05/08/14	16:54:56	8822
1399593681.546	3.496	y	05/08/14	16:54:58	8829
1399593682.683	3.369	y	05/08/14	16:54:59	8882
1399593683.821	3.234	y	05/08/14	16:55:00	8913
1399593684.958	3.168	n	05/0/14	16:55:01	8977
1399593686.093	3.071	n	05/08/14	16:55:02	8924
1399593687.231	2.935	y	05/08/14	16:55:03	9016
1399593688.367	2.708	n	05/08/14	16:55:04	9093
1399593689.504	2.392	n	05/08/14	16:55:06	9249
1399593690.665	2.188	y	05/08/14	16:55:07	9277
1399593691.779	2.084	y	05/08/14	16:55:08	9258
1399593692.925	2.067	n	05/08/14	16:55:09	9313
1399593694.060	2.044	n	05/08/14	16:55:10	9324
1399593695.200	2.020	y	05/08/14	16:55:11	9272
1399593696.335	1.818	n	05/08/14	16:55:12	9427
1399593697.472	1.536	y	05/08/14	16:55:14	9502
1399593698.610	1.233	y	05/08/14	16:55:15	9585
1399593699.747	1.198	y	05/08/14	16:55:16	9599
1399593700.885	1.308	n	05/08/14	16:55:17	9488
1399593702.019	1.100	y	05/08/14	16:55:18	9622
1399593703.158	1.001	n	05/08/14	16:55:19	9682
1399593704.294	0.992	y	05/08/14	16:55:20	9608
1399593705.432	0.819	y	05/08/14	16:55:21	9786
1399593706.568	0.747	n	05/08/14	16:55:23	9801
1399593709.128	0.732	n	05/08/14	16:55:24	9810
1399593709.735	0.732	n	mvs 0
1399593709.741	0.732	n	Ser PARS-365
1399593709.749	0.732	n	Ver PARS 4.04
1399593709.757	0.732	n	Ave 355
1399593709.763	0.732	n	Pkt 0
1399593709.768	0.732	n	Set 0
1399593709.772	0.732	n	Rec 1
1399593709.775	0.732	n	Asv 4
1399593709.781	0.732	n	Int 00:00:05
1399593709.789	0.732	n	Dat 05/08/14
1399593709.797	0.732	n	Clk 16:55:26
1399593709.807	0.732	n	Mem 1424
