Source File: C:\data\ooi\CSPP\uCSPP_2014_04_14_deploy\recoveredData\11079364.PPB
Processed: 07/08/2014 15:38:02
Using Version: 1.10
Device: OPT
Start Date: 04/17/2014
Timestamp (s)	Depth (m)	Data
1397773736.170	16.363	4831	209	271.033	9.987	34.671	34.671	43.952	9.282	944.8	931.6	609.9
1397773737.169	16.348	4831	209	271.106	9.985	34.668	34.668	43.951	9.283	944.7	931.5	610.0
1397773738.169	16.275	4831	209	271.335	9.985	34.658	34.658	43.940	9.282	944.4	931.4	610.0
1397773739.169	16.133	4831	209	271.211	10.009	34.651	34.651	43.933	9.282	944.0	931.3	609.2
1397773740.169	15.936	4831	209	271.215	10.036	34.637	34.637	43.920	9.283	943.8	931.3	608.4
1397773741.166	15.706	4831	209	271.123	10.052	34.633	34.633	43.916	9.283	943.6	931.1	607.9
1397773742.169	15.492	4831	209	270.966	10.097	34.617	34.617	43.901	9.284	943.3	931.0	606.5
1397773743.217	15.318	4831	209	271.119	10.165	34.575	34.575	43.858	9.283	941.8	931.0	604.4
1397773744.168	15.204	4831	209	271.342	10.203	34.546	34.546	43.829	9.284	941.1	931.1	603.2
1397773745.168	15.149	4831	209	271.801	10.230	34.511	34.511	43.794	9.284	939.9	931.1	602.3
1397773746.168	15.124	4831	209	272.335	10.237	34.483	34.483	43.767	9.284	939.0	931.0	602.1
1397773747.168	15.117	4831	209	273.220	10.231	34.446	34.446	43.732	9.286	937.9	930.9	602.3
1397773748.169	15.102	4831	209	273.875	10.230	34.417	34.417	43.701	9.284	936.7	930.8	602.3
1397773749.169	15.049	4831	209	274.520	10.233	34.387	34.387	43.672	9.285	935.6	930.7	602.3
1397773750.168	14.973	4831	209	274.928	10.254	34.358	34.358	43.643	9.285	934.7	930.6	601.6
1397773751.169	14.880	4831	209	275.236	10.269	34.337	34.337	43.621	9.285	933.8	930.5	601.1
1397773752.167	14.769	4831	209	275.736	10.269	34.314	34.314	43.598	9.284	933.2	930.4	601.1
1397773753.167	14.638	4831	209	276.179	10.284	34.287	34.287	43.573	9.286	932.3	930.4	600.6
1397773754.195	14.490	4831	209	276.674	10.299	34.258	34.258	43.544	9.286	931.6	930.3	600.2
1397773755.167	14.315	4831	209	277.289	10.305	34.228	34.228	43.512	9.285	930.7	930.3	600.0
1397773756.169	14.141	4831	209	277.700	10.327	34.198	34.198	43.483	9.285	930.0	930.3	599.3
1397773757.166	13.994	4831	209	278.257	10.351	34.161	34.161	43.448	9.286	929.1	930.4	598.6
1397773758.166	13.879	4831	209	278.713	10.373	34.130	34.130	43.416	9.285	928.4	930.5	597.9
1397773759.166	13.831	4831	209	279.336	10.394	34.092	34.092	43.379	9.287	927.5	930.4	597.2
1397773760.168	13.836	4831	209	279.854	10.400	34.067	34.067	43.353	9.287	926.6	930.3	597.0
1397773761.168	13.877	4831	209	280.599	10.396	34.036	34.036	43.323	9.287	925.4	930.2	597.1
1397773762.166	13.919	4831	209	281.118	10.406	34.008	34.008	43.296	9.288	924.5	930.0	596.8
1397773763.166	13.926	4831	209	281.699	10.409	33.982	33.982	43.269	9.287	923.4	929.8	596.7
1397773764.168	13.856	4831	209	282.174	10.438	33.946	33.946	43.233	9.286	922.0	929.7	595.8
1397773765.166	13.698	4831	209	282.939	10.455	33.905	33.905	43.192	9.287	920.7	929.6	595.3
1397773766.168	13.461	4831	209	283.583	10.466	33.872	33.872	43.160	9.288	919.8	929.8	595.0
1397773767.168	13.190	4831	209	284.388	10.498	33.821	33.821	43.108	9.287	918.8	930.4	594.0
1397773768.167	12.956	4831	209	285.390	10.519	33.768	33.768	43.055	9.287	918.0	930.9	593.3
1397773769.168	12.819	4831	209	286.564	10.525	33.714	33.714	43.003	9.289	917.1	931.2	593.1
1397773770.165	12.811	4831	209	287.724	10.526	33.665	33.665	42.954	9.289	915.7	931.2	593.1
1397773771.167	12.868	4831	209	288.790	10.529	33.619	33.619	42.906	9.288	914.1	931.1	593.0
1397773772.165	12.933	4831	209	289.932	10.528	33.571	33.571	42.860	9.289	912.4	930.9	593.0
1397773773.167	12.993	4831	209	290.823	10.536	33.530	33.530	42.819	9.289	910.8	930.8	592.8
1397773774.167	12.982	4831	209	291.761	10.538	33.490	33.490	42.780	9.290	909.3	930.6	592.7
1397773775.167	12.895	4831	209	292.487	10.550	33.454	33.454	42.744	9.290	908.1	930.5	592.3
1397773776.168	12.769	4831	209	292.890	10.574	33.425	33.425	42.715	9.290	907.0	930.5	591.6
1397773777.166	12.571	4831	209	293.310	10.608	33.391	33.391	42.680	9.289	906.0	930.7	590.5
1397773778.167	12.371	4831	209	293.820	10.625	33.361	33.361	42.650	9.289	905.6	931.0	590.0
1397773779.166	12.166	4831	209	294.993	10.636	33.307	33.307	42.597	9.290	904.5	931.3	589.6
1397773780.173	12.016	4831	209	295.978	10.639	33.265	33.265	42.555	9.290	903.9	931.7	589.5
1397773781.166	11.898	4831	209	297.209	10.632	33.219	33.219	42.510	9.291	903.0	931.9	589.8
1397773782.167	11.835	4831	209	298.205	10.632	33.178	33.178	42.468	9.289	902.0	932.0	589.8
1397773783.168	11.857	4831	209	299.127	10.634	33.140	33.140	42.430	9.289	900.8	931.9	589.7
1397773784.167	11.880	4831	209	300.074	10.635	33.102	33.102	42.393	9.291	899.6	931.8	589.7
1397773785.166	11.912	4831	209	300.868	10.648	33.063	33.063	42.355	9.292	898.1	931.7	589.3
1397773786.165	11.891	4831	209	301.918	10.647	33.022	33.022	42.315	9.293	896.6	931.6	589.3
1397773787.166	11.831	4831	209	302.784	10.644	32.989	32.989	42.281	9.292	895.5	931.5	589.4
1397773788.165	11.744	4831	209	303.440	10.651	32.960	32.960	42.251	9.291	894.5	931.5	589.2
1397773789.166	11.586	4831	209	304.103	10.655	32.932	32.932	42.224	9.293	894.0	931.7	589.1
1397773790.165	11.398	4831	209	304.625	10.660	32.908	32.908	42.201	9.293	893.8	932.0	588.9
1397773791.167	11.173	4831	209	305.147	10.675	32.880	32.880	42.173	9.293	893.7	932.6	588.4
1397773792.165	11.004	4831	209	305.780	10.687	32.849	32.849	42.143	9.294	893.6	933.0	588.1
1397773793.166	10.891	4831	209	306.671	10.694	32.811	32.811	42.104	9.293	893.0	933.4	587.8
1397773794.166	10.820	4831	209	307.737	10.694	32.770	32.770	42.063	9.294	892.3	933.7	587.8
1397773795.166	10.788	4831	209	308.628	10.698	32.733	32.733	42.027	9.294	891.3	933.8	587.7
1397773796.166	10.767	4831	209	309.457	10.700	32.700	32.700	41.994	9.294	890.4	933.7	587.6
1397773797.167	10.750	4831	209	310.178	10.697	32.674	32.674	41.968	9.294	889.5	933.7	587.8
1397773798.167	10.712	4831	209	310.787	10.697	32.650	32.650	41.945	9.295	888.8	933.7	587.7
1397773799.166	10.672	4831	209	311.255	10.700	32.630	32.630	41.925	9.294	888.2	933.7	587.6
1397773800.166	10.593	4831	209	311.773	10.701	32.610	32.610	41.904	9.294	887.7	933.7	587.6
1397773801.165	10.481	4831	209	312.382	10.707	32.584	32.584	41.879	9.295	887.3	933.9	587.4
1397773802.166	10.339	4831	209	312.727	10.713	32.568	32.568	41.863	9.295	887.2	934.1	587.2
1397773803.164	10.209	4831	209	313.399	10.716	32.541	32.541	41.836	9.295	886.9	934.5	587.1
1397773804.165	10.095	4831	209	313.894	10.735	32.512	32.512	41.808	9.296	886.8	934.9	586.5
1397773805.165	10.006	4831	209	314.831	10.739	32.475	32.475	41.771	9.297	886.4	935.2	586.4
1397773806.166	9.943	4831	209	315.655	10.744	32.441	32.441	41.737	9.296	885.9	935.7	586.3
1397773807.166	9.891	4831	209	316.453	10.746	32.410	32.410	41.707	9.297	885.6	936.0	586.2
1397773808.166	9.831	4831	209	317.128	10.746	32.385	32.385	41.681	9.296	885.4	936.3	586.2
1397773809.166	9.765	4831	209	317.704	10.752	32.361	32.361	41.659	9.298	885.1	936.4	586.0
1397773810.167	9.678	4831	209	318.177	10.754	32.342	32.342	41.639	9.298	884.9	936.6	585.9
1397773811.165	9.585	4831	209	318.479	10.758	32.328	32.328	41.624	9.296	884.8	936.9	585.8
1397773812.166	9.488	4831	209	319.002	10.763	32.306	32.306	41.605	9.298	884.8	937.3	585.7
1397773813.166	9.414	4831	209	319.434	10.769	32.288	32.288	41.584	9.297	885.2	937.6	585.5
1397773814.165	9.352	4831	209	319.900	10.774	32.268	32.268	41.564	9.297	885.1	937.9	585.3
1397773815.164	9.290	4831	209	320.407	10.783	32.245	32.245	41.542	9.298	885.1	938.1	585.1
1397773816.166	9.238	4831	209	320.875	10.790	32.224	32.224	41.522	9.299	884.9	938.2	584.8
1397773817.164	9.192	4831	209	321.159	10.798	32.209	32.209	41.506	9.297	884.6	938.4	584.6
1397773818.166	9.146	4831	209	321.581	10.812	32.187	32.187	41.484	9.297	884.2	938.4	584.1
1397773819.165	9.088	4831	209	321.932	10.821	32.170	32.170	41.468	9.299	883.7	938.4	583.9
1397773820.165	9.029	4831	209	322.278	10.826	32.154	32.154	41.453	9.298	883.5	938.4	583.7
1397773821.165	8.965	4831	209	322.634	10.833	32.138	32.138	41.436	9.298	883.1	938.4	583.5
1397773822.165	8.862	4831	209	323.052	10.844	32.117	32.117	41.415	9.298	882.7	938.5	583.1
1397773823.165	8.737	4831	209	323.439	10.858	32.096	32.096	41.396	9.300	882.6	938.9	582.7
1397773824.165	8.621	4831	209	324.168	10.864	32.067	32.067	41.366	9.299	882.4	939.1	582.5
1397773825.164	8.529	4831	209	324.953	10.869	32.036	32.036	41.334	9.298	882.0	939.4	582.4
1397773826.166	8.464	4831	209	325.776	10.872	32.004	32.004	41.303	9.299	881.8	939.7	582.3
1397773827.166	8.411	4831	209	326.597	10.873	31.974	31.974	41.273	9.299	881.3	940.0	582.2
1397773828.164	8.358	4831	209	327.373	10.873	31.946	31.946	41.246	9.300	881.0	940.3	582.2
1397773829.164	8.327	4831	209	327.970	10.874	31.924	31.924	41.223	9.298	880.8	940.5	582.2
