Source File: /data/ooi/CSPP/uCSPP_2014_04_14_deploy/recoveredData/11079894.PPB
Processed: 07/18/2014 12:27:40
Using Version: 1.11
Device: OPT
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Data
1397778270.179	22.634	y	4831	209	219.710	9.077	37.761	37.761	46.963	9.202	1071.9	953.1	638.1
1397778271.177	22.634	n	4831	209	219.573	9.069	37.773	37.773	46.976	9.202	1072.5	952.8	638.3
1397778272.177	22.659	n	4831	209	219.278	9.067	37.791	37.791	46.991	9.200	1072.9	952.5	638.4
1397778273.178	22.770	n	4831	209	219.194	9.063	37.798	37.798	47.001	9.203	1073.2	952.3	638.5
1397778274.179	22.843	n	4831	209	218.955	9.067	37.810	37.810	47.011	9.202	1073.4	951.9	638.4
1397778275.179	22.836	n	4831	209	218.802	9.064	37.820	37.820	47.023	9.203	1073.6	951.7	638.5
1397778276.178	22.748	n	4831	209	218.694	9.057	37.830	37.830	47.034	9.204	1073.9	951.4	638.7
1397778277.179	22.615	n	4831	209	218.470	9.059	37.842	37.842	47.045	9.203	1074.4	951.2	638.7
1397778278.177	22.467	y	4831	209	218.196	9.063	37.855	37.855	47.061	9.206	1074.9	950.9	638.5
1397778279.179	22.373	n	4831	209	218.040	9.058	37.867	37.867	47.070	9.203	1075.2	950.7	638.7
1397778280.178	22.357	n	4831	209	217.822	9.058	37.879	37.879	47.084	9.205	1075.6	950.5	638.7
1397778281.177	22.386	y	4831	209	217.709	9.058	37.886	37.886	47.092	9.206	1075.8	950.2	638.7
1397778282.177	22.377	y	4831	209	217.578	9.051	37.897	37.897	47.102	9.205	1076.0	950.0	638.9
1397778283.177	22.302	n	4831	209	217.558	9.037	37.906	37.906	47.112	9.207	1076.4	949.9	639.3
1397778284.177	22.170	n	4831	209	217.432	9.027	37.918	37.918	47.125	9.207	1077.0	949.6	639.6
1397778285.177	21.994	y	4831	209	217.101	9.031	37.935	37.935	47.142	9.207	1077.4	949.4	639.5
1397778286.177	21.796	y	4831	209	216.699	9.043	37.952	37.952	47.160	9.208	1078.1	949.2	639.1
1397778287.177	21.573	n	4831	209	216.133	9.057	37.977	37.977	47.185	9.207	1078.9	949.2	638.7
1397778288.177	21.341	y	4831	209	215.719	9.064	37.998	37.998	47.206	9.209	1080.0	949.2	638.5
1397778289.177	21.032	n	4831	209	215.274	9.070	38.020	38.020	47.229	9.209	1081.0	949.2	638.3
1397778290.238	20.763	y	4831	209	214.789	9.074	38.046	38.046	47.255	9.209	1082.3	949.3	638.2
1397778291.176	20.402	n	4831	209	214.499	9.075	38.062	38.062	47.272	9.209	1083.6	949.4	638.1
1397778292.178	20.099	y	4831	209	214.179	9.080	38.079	38.079	47.288	9.209	1085.0	949.7	638.0
1397778293.177	19.805	n	4831	209	213.814	9.088	38.096	38.096	47.307	9.211	1086.3	950.0	637.7
1397778294.246	19.536	y	4831	209	213.594	9.096	38.105	38.105	47.317	9.212	1087.6	950.3	637.5
1397778295.177	19.261	y	4831	209	213.303	9.104	38.117	38.117	47.327	9.210	1088.7	950.5	637.2
1397778296.176	19.008	y	4831	209	213.143	9.103	38.127	38.127	47.337	9.210	1089.9	950.8	637.3
1397778297.177	18.771	n	4831	209	213.062	9.100	38.134	38.134	47.345	9.212	1090.9	951.1	637.4
1397778298.177	18.558	n	4831	209	212.845	9.103	38.145	38.145	47.356	9.211	1092.0	951.3	637.3
1397778299.178	18.331	y	4831	209	212.717	9.102	38.153	38.153	47.365	9.212	1093.1	951.6	637.3
1397778300.176	18.068	n	4831	209	212.606	9.102	38.159	38.159	47.372	9.212	1094.2	951.9	637.3
1397778301.176	17.758	n	4831	209	212.599	9.145	38.137	38.137	47.348	9.212	1094.2	952.4	636.0
1397778302.176	17.401	n	4831	209	211.944	9.204	38.144	38.144	47.356	9.212	1095.6	952.9	634.2
1397778303.176	17.035	y	4831	209	211.146	9.318	38.131	38.131	47.343	9.213	1096.4	953.4	630.7
1397778304.177	16.712	n	4831	209	211.212	9.334	38.118	38.118	47.332	9.214	1097.3	953.8	630.1
1397778305.177	16.490	n	4831	209	211.263	9.379	38.091	38.091	47.305	9.214	1097.3	954.2	628.8
1397778306.176	16.352	n	4831	209	211.225	9.417	38.073	38.073	47.286	9.213	1097.4	954.4	627.6
1397778307.240	16.241	y	4831	209	211.511	9.427	38.051	38.051	47.266	9.215	1097.2	954.5	627.3
1397778308.176	16.035	n	4831	209	211.682	9.448	38.029	38.029	47.245	9.215	1096.8	954.6	626.6
1397778309.176	15.783	n	4831	209	212.191	9.443	38.002	38.002	47.217	9.214	1096.6	954.8	626.8
1397778310.177	15.449	y	4831	209	212.726	9.459	37.962	37.962	47.176	9.214	1096.0	955.3	626.3
1397778311.177	15.082	n	4831	209	212.868	9.524	37.919	37.919	47.134	9.215	1095.8	955.8	624.3
1397778312.177	14.702	y	4831	209	213.556	9.541	37.870	37.870	47.085	9.215	1095.6	956.5	623.8
1397778313.176	14.367	n	4831	209	213.568	9.635	37.820	37.820	47.035	9.216	1095.2	957.0	620.9
1397778314.177	14.113	y	4831	209	213.531	9.739	37.766	37.766	46.982	9.216	1094.3	957.4	617.6
1397778315.175	13.923	n	4831	209	214.026	9.757	37.728	37.728	46.944	9.216	1093.7	957.7	617.1
1397778316.177	13.772	y	4831	209	215.884	9.876	37.557	37.557	46.773	9.216	1088.1	957.9	613.4
1397778317.175	13.601	n	4831	209	215.210	10.079	37.489	37.489	46.705	9.216	1086.3	958.1	607.1
1397778318.176	13.376	y	4831	209	217.264	10.100	37.359	37.359	46.575	9.216	1082.2	958.3	606.4
1397778319.177	13.102	n	4831	209	219.290	10.035	37.277	37.277	46.494	9.217	1080.1	958.6	608.4
1397778320.177	12.781	y	4831	209	221.392	9.942	37.207	37.207	46.425	9.218	1078.7	959.1	611.3
1397778321.201	12.501	y	4831	209	224.086	9.881	37.088	37.088	46.306	9.218	1075.5	959.6	613.2
1397778322.177	12.244	n	4831	209	225.152	9.907	37.015	37.015	46.232	9.217	1074.1	960.1	612.4
1397778323.177	12.051	n	4831	209	224.729	10.139	36.916	36.916	46.135	9.218	1071.5	960.6	605.2
1397778324.178	11.894	y	4831	209	225.504	10.262	36.809	36.809	46.028	9.219	1068.4	960.8	601.4
1397778325.176	11.710	y	4831	209	226.160	10.286	36.761	36.761	45.979	9.218	1067.2	960.9	600.6
1397778326.175	11.506	n	4831	209	227.341	10.321	36.677	36.677	45.895	9.218	1064.9	961.3	599.5
1397778327.176	11.270	n	4831	209	228.073	10.352	36.621	36.621	45.841	9.221	1063.7	961.5	598.5
1397778328.176	10.968	n	4831	209	230.308	10.402	36.473	36.473	45.693	9.220	1059.2	962.0	597.0
1397778329.177	10.627	y	4831	209	232.507	10.401	36.355	36.355	45.576	9.221	1056.1	962.4	597.0
1397778330.177	10.289	n	4831	209	233.552	10.498	36.249	36.249	45.469	9.220	1053.4	963.0	594.0
1397778331.175	10.036	n	4831	209	235.557	10.534	36.124	36.124	45.345	9.221	1050.0	963.3	592.8
1397778332.175	9.842	y	4831	209	237.596	10.540	36.014	36.014	45.236	9.222	1047.0	963.6	592.7
1397778333.175	9.679	y	4831	209	239.911	10.542	35.892	35.892	45.115	9.223	1043.4	963.9	592.6
1397778334.175	9.515	n	4831	209	241.823	10.542	35.793	35.793	45.015	9.221	1040.2	964.0	592.6
1397778335.176	9.338	n	4831	209	243.644	10.572	35.685	35.685	44.908	9.223	1037.1	964.3	591.7
1397778336.176	9.137	y	4831	209	245.273	10.594	35.591	35.591	44.813	9.223	1034.1	964.5	590.9
1397778337.175	8.891	y	4831	209	247.346	10.648	35.459	35.459	44.683	9.224	1030.2	965.0	589.3
1397778338.175	8.615	n	4831	209	249.050	10.717	35.338	35.338	44.561	9.223	1026.6	965.5	587.1
1397778339.176	8.257	n	4831	209	251.418	10.729	35.215	35.215	44.438	9.223	1023.4	966.3	586.7
1397778340.175	7.947	y	4831	209	254.035	10.753	35.075	35.075	44.299	9.225	1019.7	967.2	586.0
1397778341.219	7.758	y	4831	209	256.448	10.756	34.957	34.957	44.182	9.225	1016.5	967.7	585.9
1397778342.176	7.588	n	4831	209	259.131	10.737	34.839	34.839	44.063	9.225	1012.7	968.0	586.5
1397778343.175	7.418	y	4831	209	261.462	10.727	34.733	34.733	43.960	9.227	1009.5	968.2	586.8
1397778344.177	7.176	n	4831	209	263.003	10.735	34.657	34.657	43.883	9.226	1007.5	968.8	586.5
1397778345.177	6.982	n	4831	209	264.923	10.742	34.564	34.564	43.791	9.227	1005.1	969.5	586.3
1397778346.176	6.781	y	4831	209	266.564	10.754	34.482	34.482	43.709	9.227	1002.9	969.9	586.0
1397778347.174	6.573	y	4831	209	268.415	10.763	34.393	34.393	43.620	9.227	1000.3	970.4	585.7
1397778348.174	6.246	n	4831	209	270.412	10.741	34.313	34.313	43.541	9.228	998.4	971.4	586.3
1397778349.176	6.023	n	4831	209	272.343	10.754	34.220	34.220	43.450	9.230	996.2	972.0	586.0
1397778350.175	5.829	y	4831	209	274.432	10.746	34.130	34.130	43.360	9.230	993.6	972.5	586.2
1397778351.174	5.648	y	4831	209	276.410	10.735	34.048	34.048	43.277	9.229	991.4	973.0	586.5
1397778352.175	5.398	n	4831	209	278.500	10.714	33.966	33.966	43.197	9.231	989.1	973.6	587.2
1397778353.174	5.154	n	4831	209	279.487	10.754	33.903	33.903	43.133	9.230	987.7	974.4	586.0
1397778354.174	4.977	y	4831	209	280.724	10.777	33.838	33.838	43.068	9.231	986.1	975.0	585.2
1397778355.174	4.816	y	4831	209	282.312	10.791	33.762	33.762	42.994	9.232	984.0	975.4	584.8
1397778356.174	4.639	n	4831	209	283.923	10.776	33.700	33.700	42.933	9.233	982.3	975.9	585.3
1397778357.175	4.313	n	4831	209	285.322	10.782	33.638	33.638	42.871	9.233	981.1	977.0	585.1
1397778358.188	3.997	y	4831	209	286.552	10.794	33.580	33.580	42.812	9.233	980.3	977.9	584.7
1397778359.177	3.772	n	4831	209	287.805	10.839	33.504	33.504	42.737	9.233	978.6	978.4	583.3
1397778360.173	3.643	n	4831	209	289.393	10.837	33.439	33.439	42.672	9.233	976.9	978.5	583.4
1397778361.173	3.483	n	4831	209	291.602	10.822	33.354	33.354	42.588	9.234	974.2	978.8	583.8
1397778362.174	3.306	y	4831	209	293.200	10.822	33.288	33.288	42.523	9.235	972.2	979.0	583.8
1397778363.175	3.083	y	4831	209	294.723	10.831	33.221	33.221	42.456	9.235	970.4	979.5	583.5
1397778364.176	2.848	n	4831	209	296.225	10.836	33.157	33.157	42.393	9.235	969.3	980.3	583.4
1397778365.174	2.726	y	4831	209	297.446	10.856	33.098	33.098	42.334	9.236	967.9	980.6	582.8
1397778366.176	2.540	n	4831	209	299.019	10.859	33.033	33.033	42.270	9.237	966.0	981.0	582.7
1397778367.174	2.306	y	4831	209	300.438	10.852	32.979	32.979	42.217	9.238	965.1	981.9	582.9
1397778368.174	1.967	n	4831	209	301.672	10.860	32.926	32.926	42.164	9.238	964.3	983.1	582.6
1397778369.176	1.623	y	4831	209	302.828	10.875	32.872	32.872	42.112	9.240	964.2	984.6	582.1
1397778370.175	1.344	y	4831	209	304.175	10.873	32.820	32.820	42.058	9.238	963.8	985.7	582.2
1397778371.174	1.158	y	4831	209	305.511	10.877	32.766	32.766	42.003	9.237	963.0	986.3	582.1
1397778372.174	1.070	n	4831	209	307.187	10.879	32.699	32.699	41.938	9.239	961.0	986.5	582.0
1397778373.175	0.888	y	4831	209	308.871	10.873	32.637	32.637	41.878	9.241	959.0	986.9	582.2
1397778374.175	0.827	n	4831	209	310.426	10.883	32.572	32.572	41.813	9.241	957.4	987.2	581.9
1397778375.193	0.709	y	4831	209	311.920	10.892	32.510	32.510	41.751	9.241	955.0	987.4	581.6
1397778376.174	0.603	y	4831	209	313.686	10.893	32.443	32.443	41.685	9.242	953.6	988.2	581.6
